Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-17 12:49:36.302602	,0	,1.1731,	0.0000,	0.2033
2024-04-17 12:49:36.323683	,1	,1.1668,	0.0000,	0.2333
2024-04-17 12:49:36.372158	,2	,1.1590,	0.0000,	0.2400
2024-04-17 12:49:36.382229	,3	,1.1294,	0.0000,	0.1800
2024-04-17 12:49:36.388744	,4	,1.1657,	0.0000,	0.2333
2024-04-17 12:49:36.403551	,5	,1.1396,	0.0000,	0.2433
2024-04-17 12:49:36.419845	,6	,1.1462,	0.0000,	0.2267
2024-04-17 12:49:36.436916	,7	,1.1463,	0.0000,	0.2500
2024-04-17 12:49:36.457128	,8	,1.1877,	0.0000,	0.2133
2024-04-17 12:49:36.469279	,9	,1.1678,	0.0000,	0.2200
2024-04-17 12:49:36.484973	,10	,1.1542,	0.0000,	0.2300
2024-04-17 12:49:36.502562	,11	,1.1645,	0.0000,	0.2233
2024-04-17 12:49:36.520393	,12	,1.1590,	0.0000,	0.1967
2024-04-17 12:49:36.535989	,13	,1.1920,	0.0000,	0.2000
2024-04-17 12:49:36.543272	,14	,1.1436,	0.0000,	0.2067
2024-04-17 12:49:36.551782	,15	,1.1315,	0.0000,	0.1733
2024-04-17 12:49:36.567991	,16	,1.0984,	0.0000,	0.2100
2024-04-17 12:49:36.580675	,17	,1.1106,	0.0000,	0.2133
2024-04-17 12:49:36.589294	,18	,1.0655,	0.0000,	0.1867
2024-04-17 12:49:36.597844	,19	,1.2214,	0.0000,	0.2100
2024-04-17 12:49:36.605851	,20	,1.1875,	0.0000,	0.2100
2024-04-17 12:49:36.613888	,21	,1.1906,	0.0000,	0.2533
2024-04-17 12:49:36.621595	,22	,1.1851,	0.0000,	0.2500
2024-04-17 12:49:36.633757	,23	,1.1963,	0.0000,	0.2567
2024-04-17 12:49:36.642773	,24	,1.0903,	0.0000,	0.2167
2024-04-17 12:49:36.651880	,25	,1.0539,	0.0000,	0.2367
2024-04-17 12:49:36.659911	,26	,1.1866,	0.0000,	0.2100
2024-04-17 12:49:36.666910	,27	,1.2025,	0.0000,	0.2433
2024-04-17 12:49:36.674491	,28	,1.1837,	0.0000,	0.1833
2024-04-17 12:49:36.683017	,29	,1.0994,	0.0000,	0.2167
2024-04-17 12:49:36.975647	,30	,1.1862,	0.0000,	0.2033
2024-04-17 12:49:36.983676	,31	,1.2778,	0.0000,	0.2333
2024-04-17 12:49:36.990760	,32	,1.0607,	0.0000,	0.2400
2024-04-17 12:49:37.001006	,33	,1.1767,	0.0000,	0.1800
2024-04-17 12:49:37.009168	,34	,1.1478,	0.0000,	0.2333
2024-04-17 12:49:37.018110	,35	,1.1720,	0.0000,	0.2433
2024-04-17 12:49:37.028203	,36	,1.1376,	0.0000,	0.2267
2024-04-17 12:49:37.038715	,37	,1.1003,	0.0000,	0.2500
2024-04-17 12:49:37.047875	,38	,1.1107,	0.0000,	0.2133
2024-04-17 12:49:37.057750	,39	,1.2266,	0.0000,	0.2200
2024-04-17 12:49:37.065761	,40	,1.1664,	0.0000,	0.2300
2024-04-17 12:49:37.072461	,41	,1.1137,	0.0000,	0.2233
2024-04-17 12:49:37.082072	,42	,1.1535,	0.0000,	0.1967
2024-04-17 12:49:37.089116	,43	,1.1080,	0.0000,	0.2000
2024-04-17 12:49:37.097143	,44	,1.1305,	0.0000,	0.2067
2024-04-17 12:49:37.104794	,45	,1.1592,	0.0000,	0.1733
2024-04-17 12:49:37.112817	,46	,1.0800,	0.0000,	0.2100
2024-04-17 12:49:37.119433	,47	,1.0632,	0.0000,	0.2133
2024-04-17 12:49:37.129453	,48	,1.1257,	0.0000,	0.1867
2024-04-17 12:49:37.138983	,49	,1.1181,	0.0000,	0.2100
2024-04-17 12:49:37.147897	,50	,1.1823,	0.0000,	0.2100
2024-04-17 12:49:37.154307	,51	,1.0154,	0.0000,	0.2533
2024-04-17 12:49:37.161823	,52	,1.0959,	0.0000,	0.2500
2024-04-17 12:49:37.168834	,53	,1.1364,	0.0000,	0.2567
2024-04-17 12:49:37.176849	,54	,1.1376,	0.0000,	0.2167
2024-04-17 12:49:37.186923	,55	,1.0983,	0.0000,	0.2367
2024-04-17 12:49:37.193435	,56	,1.1797,	0.0000,	0.2100
2024-04-17 12:49:37.200516	,57	,1.1389,	0.0000,	0.2433
2024-04-17 12:49:37.207018	,58	,1.1655,	0.0000,	0.1833
2024-04-17 12:49:37.216238	,59	,1.1535,	0.0000,	0.2167
2024-04-17 12:49:37.382715	,60	,1.1742,	0.0000,	0.2033
2024-04-17 12:49:37.389222	,61	,1.1374,	0.0000,	0.2333
2024-04-17 12:49:37.397736	,62	,1.1822,	0.0000,	0.2400
2024-04-17 12:49:37.404245	,63	,1.1451,	0.0000,	0.1800
2024-04-17 12:49:37.411762	,64	,1.2589,	0.0000,	0.2333
2024-04-17 12:49:37.419783	,65	,1.1785,	0.0000,	0.2433
2024-04-17 12:49:37.427807	,66	,1.1082,	0.0000,	0.2267
2024-04-17 12:49:37.438066	,67	,1.2321,	0.0000,	0.2500
2024-04-17 12:49:37.448169	,68	,1.1594,	0.0000,	0.2133
2024-04-17 12:49:37.454683	,69	,1.0929,	0.0000,	0.2200
2024-04-17 12:49:37.463709	,70	,1.0342,	0.0000,	0.2300
2024-04-17 12:49:37.472731	,71	,1.2168,	0.0000,	0.2233
2024-04-17 12:49:37.481858	,72	,1.1397,	0.0000,	0.1967
2024-04-17 12:49:37.488943	,73	,1.1935,	0.0000,	0.2000
2024-04-17 12:49:37.496973	,74	,1.1135,	0.0000,	0.2067
2024-04-17 12:49:37.507019	,75	,1.1316,	0.0000,	0.1733
2024-04-17 12:49:37.515541	,76	,1.1722,	0.0000,	0.2100
2024-04-17 12:49:37.523028	,77	,1.1717,	0.0000,	0.2133
2024-04-17 12:49:37.532055	,78	,1.2105,	0.0000,	0.1867
2024-04-17 12:49:37.539001	,79	,1.1581,	0.0000,	0.2100
2024-04-17 12:49:37.547145	,80	,1.0502,	0.0000,	0.2100
2024-04-17 12:49:37.553659	,81	,1.1016,	0.0000,	0.2533
2024-04-17 12:49:37.560685	,82	,1.0659,	0.0000,	0.2500
2024-04-17 12:49:37.567187	,83	,1.2562,	0.0000,	0.2567
2024-04-17 12:49:37.577184	,84	,1.1263,	0.0000,	0.2167
2024-04-17 12:49:37.583825	,85	,1.1428,	0.0000,	0.2367
2024-04-17 12:49:37.591516	,86	,1.1130,	0.0000,	0.2100
2024-04-17 12:49:37.599053	,87	,1.1640,	0.0000,	0.2433
2024-04-17 12:49:37.605053	,88	,1.2943,	0.0000,	0.1833
2024-04-17 12:49:37.614076	,89	,1.0924,	0.0000,	0.2167
2024-04-17 12:49:37.788037	,90	,1.1678,	0.0000,	0.2033
2024-04-17 12:49:37.796552	,91	,1.2178,	0.0000,	0.2333
2024-04-17 12:49:37.803575	,92	,1.1063,	0.0000,	0.2400
2024-04-17 12:49:37.811157	,93	,1.1545,	0.0000,	0.1800
2024-04-17 12:49:37.817877	,94	,1.0995,	0.0000,	0.2333
2024-04-17 12:49:37.826969	,95	,1.1942,	0.0000,	0.2433
2024-04-17 12:49:37.834214	,96	,1.1060,	0.0000,	0.2267
2024-04-17 12:49:37.842323	,97	,1.1710,	0.0000,	0.2500
2024-04-17 12:49:37.849836	,98	,1.0791,	0.0000,	0.2133
2024-04-17 12:49:37.857974	,99	,1.1487,	0.0000,	0.2200
2024-04-17 12:49:37.870058	,100	,1.0678,	0.0000,	0.2300
2024-04-17 12:49:37.878065	,101	,1.0261,	0.0000,	0.2233
2024-04-17 12:49:37.886069	,102	,1.1413,	0.0000,	0.1967
2024-04-17 12:49:37.893397	,103	,1.1390,	0.0000,	0.2000
2024-04-17 12:49:37.903412	,104	,1.1230,	0.0000,	0.2067
2024-04-17 12:49:37.910144	,105	,1.0840,	0.0000,	0.1733
2024-04-17 12:49:37.917652	,106	,1.0722,	0.0000,	0.2100
2024-04-17 12:49:37.923158	,107	,1.1236,	0.0000,	0.2133
2024-04-17 12:49:37.933175	,108	,1.0990,	0.0000,	0.1867
2024-04-17 12:49:37.940197	,109	,1.1524,	0.0000,	0.2100
2024-04-17 12:49:37.947706	,110	,1.1174,	0.0000,	0.2100
2024-04-17 12:49:37.954778	,111	,1.1826,	0.0000,	0.2533
2024-04-17 12:49:37.961960	,112	,1.1638,	0.0000,	0.2500
2024-04-17 12:49:37.969352	,113	,1.1416,	0.0000,	0.2567
2024-04-17 12:49:37.980381	,114	,1.1638,	0.0000,	0.2167
2024-04-17 12:49:37.986887	,115	,1.1510,	0.0000,	0.2367
2024-04-17 12:49:37.996932	,116	,1.1730,	0.0000,	0.2100
2024-04-17 12:49:38.004456	,117	,1.1421,	0.0000,	0.2433
2024-04-17 12:49:38.012209	,118	,1.1532,	0.0000,	0.1833
2024-04-17 12:49:38.021220	,119	,1.1292,	0.0000,	0.2167
2024-04-17 12:49:38.171855	,120	,1.1771,	0.0000,	0.2033
2024-04-17 12:49:38.179961	,121	,1.1612,	0.0000,	0.2333
2024-04-17 12:49:38.189168	,122	,1.1079,	0.0000,	0.2400
2024-04-17 12:49:38.197194	,123	,1.1331,	0.0000,	0.1800
2024-04-17 12:49:38.203290	,124	,1.1893,	0.0000,	0.2333
2024-04-17 12:49:38.211024	,125	,1.1101,	0.0000,	0.2433
2024-04-17 12:49:38.222032	,126	,1.0891,	0.0000,	0.2267
2024-04-17 12:49:38.231203	,127	,1.0273,	0.0000,	0.2500
2024-04-17 12:49:38.238762	,128	,1.0911,	0.0000,	0.2133
2024-04-17 12:49:38.245760	,129	,1.1759,	0.0000,	0.2200
2024-04-17 12:49:38.253776	,130	,1.0251,	0.0000,	0.2300
2024-04-17 12:49:38.260795	,131	,1.2627,	0.0000,	0.2233
2024-04-17 12:49:38.269815	,132	,1.1333,	0.0000,	0.1967
2024-04-17 12:49:38.282345	,133	,1.1606,	0.0000,	0.2000
2024-04-17 12:49:38.290292	,134	,1.1574,	0.0000,	0.2067
2024-04-17 12:49:38.297842	,135	,1.1327,	0.0000,	0.1733
2024-04-17 12:49:38.305029	,136	,1.1733,	0.0000,	0.2100
2024-04-17 12:49:38.315163	,137	,1.1698,	0.0000,	0.2133
2024-04-17 12:49:38.325175	,138	,1.1112,	0.0000,	0.1867
2024-04-17 12:49:38.332144	,139	,1.1421,	0.0000,	0.2100
2024-04-17 12:49:38.339154	,140	,1.1136,	0.0000,	0.2100
2024-04-17 12:49:38.346154	,141	,1.0811,	0.0000,	0.2533
2024-04-17 12:49:38.353339	,142	,1.1320,	0.0000,	0.2500
2024-04-17 12:49:38.362364	,143	,1.2060,	0.0000,	0.2567
2024-04-17 12:49:38.370380	,144	,1.1715,	0.0000,	0.2167
2024-04-17 12:49:38.378400	,145	,1.1340,	0.0000,	0.2367
2024-04-17 12:49:38.384480	,146	,1.2319,	0.0000,	0.2100
2024-04-17 12:49:38.391014	,147	,1.1659,	0.0000,	0.2433
2024-04-17 12:49:38.400722	,148	,1.0794,	0.0000,	0.1833
2024-04-17 12:49:38.407225	,149	,1.1135,	0.0000,	0.2167
2024-04-17 12:49:38.576905	,150	,1.1445,	0.0000,	0.2033
2024-04-17 12:49:38.585416	,151	,1.0713,	0.0000,	0.2333
2024-04-17 12:49:38.595022	,152	,1.0930,	0.0000,	0.2400
2024-04-17 12:49:38.606047	,153	,1.1184,	0.0000,	0.1800
2024-04-17 12:49:38.616070	,154	,1.1147,	0.0000,	0.2333
2024-04-17 12:49:38.624574	,155	,1.0801,	0.0000,	0.2433
2024-04-17 12:49:38.635602	,156	,1.2063,	0.0000,	0.2267
2024-04-17 12:49:38.645185	,157	,1.1426,	0.0000,	0.2500
2024-04-17 12:49:38.652197	,158	,1.1036,	0.0000,	0.2133
2024-04-17 12:49:38.662900	,159	,1.1835,	0.0000,	0.2200
2024-04-17 12:49:38.669023	,160	,1.1466,	0.0000,	0.2300
2024-04-17 12:49:38.676911	,161	,1.1550,	0.0000,	0.2233
2024-04-17 12:49:38.685960	,162	,1.1758,	0.0000,	0.1967
2024-04-17 12:49:38.694235	,163	,1.1308,	0.0000,	0.2000
2024-04-17 12:49:38.700993	,164	,1.2100,	0.0000,	0.2067
2024-04-17 12:49:38.706991	,165	,1.1501,	0.0000,	0.1733
2024-04-17 12:49:38.715019	,166	,1.1064,	0.0000,	0.2100
2024-04-17 12:49:38.720542	,167	,1.2292,	0.0000,	0.2133
2024-04-17 12:49:38.730527	,168	,1.1166,	0.0000,	0.1867
2024-04-17 12:49:38.737031	,169	,1.1683,	0.0000,	0.2100
2024-04-17 12:49:38.746032	,170	,1.1216,	0.0000,	0.2100
2024-04-17 12:49:38.752046	,171	,1.1736,	0.0000,	0.2533
2024-04-17 12:49:38.760210	,172	,1.1938,	0.0000,	0.2500
2024-04-17 12:49:38.766209	,173	,1.2187,	0.0000,	0.2567
2024-04-17 12:49:38.773783	,174	,1.0667,	0.0000,	0.2167
2024-04-17 12:49:38.785055	,175	,1.0283,	0.0000,	0.2367
2024-04-17 12:49:38.793068	,176	,1.1284,	0.0000,	0.2100
2024-04-17 12:49:38.803077	,177	,1.1620,	0.0000,	0.2433
2024-04-17 12:49:38.810096	,178	,1.1156,	0.0000,	0.1833
2024-04-17 12:49:38.820037	,179	,1.1541,	0.0000,	0.2167
2024-04-17 12:49:38.987870	,180	,0.9752,	0.0000,	0.2033
2024-04-17 12:49:38.995879	,181	,1.1121,	0.0000,	0.2333
2024-04-17 12:49:39.003899	,182	,1.1480,	0.0000,	0.2400
2024-04-17 12:49:39.012855	,183	,1.0765,	0.0000,	0.1800
2024-04-17 12:49:39.019866	,184	,1.1739,	0.0000,	0.2333
2024-04-17 12:49:39.030885	,185	,1.1197,	0.0000,	0.2433
2024-04-17 12:49:39.041976	,186	,1.1205,	0.0000,	0.2267
2024-04-17 12:49:39.053115	,187	,1.0908,	0.0000,	0.2500
2024-04-17 12:49:39.061551	,188	,1.1416,	0.0000,	0.2133
2024-04-17 12:49:39.070084	,189	,1.1701,	0.0000,	0.2200
2024-04-17 12:49:39.081097	,190	,1.1104,	0.0000,	0.2300
2024-04-17 12:49:39.090106	,191	,1.0552,	0.0000,	0.2233
2024-04-17 12:49:39.099119	,192	,1.1440,	0.0000,	0.1967
2024-04-17 12:49:39.108225	,193	,1.2007,	0.0000,	0.2000
2024-04-17 12:49:39.116230	,194	,1.1012,	0.0000,	0.2067
2024-04-17 12:49:39.123328	,195	,1.0867,	0.0000,	0.1733
2024-04-17 12:49:39.130841	,196	,1.0679,	0.0000,	0.2100
2024-04-17 12:49:39.136864	,197	,1.0916,	0.0000,	0.2133
2024-04-17 12:49:39.146902	,198	,1.1888,	0.0000,	0.1867
2024-04-17 12:49:39.157970	,199	,1.0562,	0.0000,	0.2100
2024-04-17 12:49:39.171279	,200	,1.0671,	0.0000,	0.2100
2024-04-17 12:49:39.183805	,201	,1.1348,	0.0000,	0.2533
2024-04-17 12:49:39.197944	,202	,1.1464,	0.0000,	0.2500
2024-04-17 12:49:39.212175	,203	,1.1793,	0.0000,	0.2567
2024-04-17 12:49:39.223189	,204	,1.1418,	0.0000,	0.2167
2024-04-17 12:49:39.235713	,205	,1.0823,	0.0000,	0.2367
2024-04-17 12:49:39.249355	,206	,1.1019,	0.0000,	0.2100
2024-04-17 12:49:39.265379	,207	,1.1554,	0.0000,	0.2433
2024-04-17 12:49:39.282647	,208	,1.1970,	0.0000,	0.1833
2024-04-17 12:49:39.295257	,209	,1.1465,	0.0000,	0.2167
2024-04-17 12:49:39.498120	,210	,1.1742,	0.0000,	0.2033
2024-04-17 12:49:39.509645	,211	,1.1404,	0.0000,	0.2333
2024-04-17 12:49:39.518181	,212	,1.1322,	0.0000,	0.2400
2024-04-17 12:49:39.528909	,213	,1.0798,	0.0000,	0.1800
2024-04-17 12:49:39.542923	,214	,1.1224,	0.0000,	0.2333
2024-04-17 12:49:39.551051	,215	,1.1377,	0.0000,	0.2433
2024-04-17 12:49:39.563070	,216	,1.1518,	0.0000,	0.2267
2024-04-17 12:49:39.575631	,217	,1.0969,	0.0000,	0.2500
2024-04-17 12:49:39.585652	,218	,1.2159,	0.0000,	0.2133
2024-04-17 12:49:39.595461	,219	,1.1317,	0.0000,	0.2200
2024-04-17 12:49:39.607247	,220	,1.0662,	0.0000,	0.2300
2024-04-17 12:49:39.616895	,221	,1.2034,	0.0000,	0.2233
2024-04-17 12:49:39.626914	,222	,1.1532,	0.0000,	0.1967
2024-04-17 12:49:39.634512	,223	,1.2036,	0.0000,	0.2000
2024-04-17 12:49:39.643536	,224	,1.1416,	0.0000,	0.2067
2024-04-17 12:49:39.653077	,225	,1.0664,	0.0000,	0.1733
2024-04-17 12:49:39.663651	,226	,1.0468,	0.0000,	0.2100
2024-04-17 12:49:39.675254	,227	,1.1507,	0.0000,	0.2133
2024-04-17 12:49:39.684855	,228	,1.1827,	0.0000,	0.1867
2024-04-17 12:49:39.693864	,229	,1.1062,	0.0000,	0.2100
2024-04-17 12:49:39.704907	,230	,1.0577,	0.0000,	0.2100
2024-04-17 12:49:39.714465	,231	,1.0473,	0.0000,	0.2533
2024-04-17 12:49:39.723487	,232	,1.1286,	0.0000,	0.2500
2024-04-17 12:49:39.733084	,233	,1.2333,	0.0000,	0.2567
2024-04-17 12:49:39.747163	,234	,1.1905,	0.0000,	0.2167
2024-04-17 12:49:39.755185	,235	,1.1245,	0.0000,	0.2367
2024-04-17 12:49:39.764288	,236	,1.0870,	0.0000,	0.2100
2024-04-17 12:49:39.770797	,237	,1.0531,	0.0000,	0.2433
2024-04-17 12:49:39.783834	,238	,1.1839,	0.0000,	0.1833
2024-04-17 12:49:39.796888	,239	,1.1067,	0.0000,	0.2167
2024-04-17 12:49:40.004657	,240	,1.1020,	0.0000,	0.2033
2024-04-17 12:49:40.014676	,241	,1.1714,	0.0000,	0.2333
2024-04-17 12:49:40.021687	,242	,1.1361,	0.0000,	0.2400
2024-04-17 12:49:40.033702	,243	,1.0729,	0.0000,	0.1800
2024-04-17 12:49:40.040883	,244	,1.1217,	0.0000,	0.2333
2024-04-17 12:49:40.048890	,245	,1.1269,	0.0000,	0.2433
2024-04-17 12:49:40.059885	,246	,1.1030,	0.0000,	0.2267
2024-04-17 12:49:40.069894	,247	,1.1245,	0.0000,	0.2500
2024-04-17 12:49:40.082967	,248	,1.1450,	0.0000,	0.2133
2024-04-17 12:49:40.092982	,249	,1.1094,	0.0000,	0.2200
2024-04-17 12:49:40.102636	,250	,1.2018,	0.0000,	0.2300
2024-04-17 12:49:40.109659	,251	,1.2429,	0.0000,	0.2233
2024-04-17 12:49:40.118668	,252	,1.1463,	0.0000,	0.1967
2024-04-17 12:49:40.125674	,253	,1.1236,	0.0000,	0.2000
2024-04-17 12:49:40.133354	,254	,1.1986,	0.0000,	0.2067
2024-04-17 12:49:40.138862	,255	,1.1348,	0.0000,	0.1733
2024-04-17 12:49:40.147869	,256	,1.0470,	0.0000,	0.2100
2024-04-17 12:49:40.154452	,257	,1.0016,	0.0000,	0.2133
2024-04-17 12:49:40.166974	,258	,1.1868,	0.0000,	0.1867
2024-04-17 12:49:40.179082	,259	,1.1679,	0.0000,	0.2100
2024-04-17 12:49:40.186081	,260	,1.1049,	0.0000,	0.2100
2024-04-17 12:49:40.198044	,261	,1.1419,	0.0000,	0.2533
2024-04-17 12:49:40.204126	,262	,1.1929,	0.0000,	0.2500
2024-04-17 12:49:40.212388	,263	,1.1568,	0.0000,	0.2567
2024-04-17 12:49:40.222971	,264	,1.0699,	0.0000,	0.2167
2024-04-17 12:49:40.234676	,265	,1.0666,	0.0000,	0.2367
2024-04-17 12:49:40.247223	,266	,1.1989,	0.0000,	0.2100
2024-04-17 12:49:40.254235	,267	,1.0881,	0.0000,	0.2433
2024-04-17 12:49:40.263800	,268	,1.1097,	0.0000,	0.1833
2024-04-17 12:49:40.270157	,269	,1.2578,	0.0000,	0.2167
2024-04-17 12:49:40.465323	,270	,1.1671,	0.0000,	0.2033
2024-04-17 12:49:40.475565	,271	,1.1206,	0.0000,	0.2333
2024-04-17 12:49:40.485660	,272	,1.1220,	0.0000,	0.2400
2024-04-17 12:49:40.497739	,273	,1.1530,	0.0000,	0.1800
2024-04-17 12:49:40.507762	,274	,1.1111,	0.0000,	0.2333
2024-04-17 12:49:40.521425	,275	,1.0979,	0.0000,	0.2433
2024-04-17 12:49:40.532440	,276	,1.0987,	0.0000,	0.2267
2024-04-17 12:49:40.538448	,277	,1.1694,	0.0000,	0.2500
2024-04-17 12:49:40.546960	,278	,1.1899,	0.0000,	0.2133
2024-04-17 12:49:40.557109	,279	,1.1380,	0.0000,	0.2200
2024-04-17 12:49:40.567886	,280	,1.0431,	0.0000,	0.2300
2024-04-17 12:49:40.573392	,281	,1.0959,	0.0000,	0.2233
2024-04-17 12:49:40.584406	,282	,1.1343,	0.0000,	0.1967
2024-04-17 12:49:40.593612	,283	,1.1341,	0.0000,	0.2000
2024-04-17 12:49:40.604162	,284	,1.0659,	0.0000,	0.2067
2024-04-17 12:49:40.615929	,285	,1.1202,	0.0000,	0.1733
2024-04-17 12:49:40.624567	,286	,1.1167,	0.0000,	0.2100
2024-04-17 12:49:40.632586	,287	,1.2698,	0.0000,	0.2133
2024-04-17 12:49:40.643692	,288	,1.1719,	0.0000,	0.1867
2024-04-17 12:49:40.653329	,289	,1.1055,	0.0000,	0.2100
2024-04-17 12:49:40.665007	,290	,1.0839,	0.0000,	0.2100
2024-04-17 12:49:40.677002	,291	,1.1981,	0.0000,	0.2533
2024-04-17 12:49:40.687599	,292	,1.0865,	0.0000,	0.2500
2024-04-17 12:49:40.698257	,293	,1.1176,	0.0000,	0.2567
2024-04-17 12:49:40.707827	,294	,1.1319,	0.0000,	0.2167
2024-04-17 12:49:40.714834	,295	,1.0344,	0.0000,	0.2367
2024-04-17 12:49:40.721921	,296	,1.1010,	0.0000,	0.2100
2024-04-17 12:49:40.731033	,297	,1.1549,	0.0000,	0.2433
2024-04-17 12:49:40.737036	,298	,1.1432,	0.0000,	0.1833
2024-04-17 12:49:40.748166	,299	,1.2055,	0.0000,	0.2167
